MSRP
27295
23740
64395
2000
33995
22640
18270
83015
47175
48200
25885
21700
60300
28675
2000
32395
35085
2585
45270
24265
41650
29880
24890
24085
18020
196100
31790
28730
44045
37700
82570
4755
48055
32210
38600
93075
5680
21430
32600
48900
36595
30270
94875
21475
37820
66350
26499
26615
32950
54500
29795
2529
46195
63200
28915
21640
30675
25865
25285
2000
17250
26315
26215
23490
26195
30525
28995
22030
24995
50320
2918
91950
43775
36320
46950
21495
2000
35370
24065
47990
47625
28500
25270
42600
2350
16995
25690
50165
2000
28060
34895
34500
28895
63800
83825
31790
50695
19340
40635
35595
2000
31250
64085
31245
43290
21650
42200
44800
23335
46570
53300
33690
17590
18995
46950
2000
32065
50470
20420
2000
34195
27135
2000
27785
22300
34680
62805
22600
37820
37580
21500
29695
33960
37895
41190
183700
34830
25795
34790
37900
35155
28510
53700
57795
24665
43900
29995
27300
31995
36540
58100
30995
51945
24615
31670
37070
28410
21955
15190
19295
24710
19080
29300
27350
20145
34360
37670
29165
49050
31740
4472
14990
114700
39700
12895
16195
22715
22350
26195
2000
39485
27145
418950
28650
24699
25165
2000
35855
2668
22695
20150
2000
24799
50400
21580
149995
84995
32895
2000
59745
2000
24685
26865
21165
21995
34020
21765
14980
31100
45560
3752
17549
29280
45550
7523
46560
42550
79500
2000
26940
2000
37700
26795
144700
122600
238500
19270
97900
40985
17490
37150
21355
52515
15290
15595
23680
49450
24599
24100
2008
366000
2000
40450
28195
43490
36495
31125
21450
23300
27355
60900
93450
30895
69905
2000
31830
19685
28235
34380
64900
25599
51310
14195
44195
22440
24950
38950
35120
16395
29295
21099
39585
59500
36980
30005
48450
37655
2000
34095
26815
37325
36195
50580
110800
61450
36005
66780
27010
25795
25365
34830
18485
18765
19700
20645
42725
2000
32330
35070
33000
32700
26590
41340
278295
35340
21495
14095
2000
17905
219400
32010
39100
31145
2081
30900
29765
27500
21350
14100
14699
15995
65990
28025
19595
42300
34600
19155
29995
16999
2000
19390
39390
22190
35600
24055
2879
26555
53915
24490
2356
266000
20475
25450
2000
36600
45155
43100
35210
29530
44300
25170
55400
19595
37070
22520
26575
50800
23530
19040
26640
42300
165627
2196
2000
29170
31120
25770
31835
37655
34110
33340
36340
18495
2000
198600
25680
29785
38555
38300
27350
2000
19420
24435
28295
63600
24855
2000
2084
251600
4693
35270
149990
43530
41030
43605
44660
643330
24190
37645
29300
24462
19795
207700
22415
31725
28135
26485
37500
26450
42050
2000
84160
20295
22295
84300
22295
25235
3008
38590
33950
19890
30635
33500
48010
29350
29380
25995
20320
45080
35920
41065
38665
2019
104300
2000
2000
42650
33215
59350
21750
32599
21795
2000
37650
3667
50750
29105
28765
27030
2000
2050
23240
33810
22770
2000
37150
26580
2000
30700
21715
27440
25545
38500
77900
23145
187900
27195
29740
28020
2000
24900
44710
50350
47050
2000
95195
26640
2000
29100
42295
27549
51050
59225
17199
69135
22795
26895
2105
55695
21540
30149
2000
36825
48110
3839
18800
22840
15535
23995
22335
29355
87895
51650
54200
79100
118400
250100
2000
31485
19600
36480
29245
2368
441600
17700
15395
56250
54650
32360
34340
65400
38095
53300
115710
32870
49750
27975
23249
295987
26625
50780
2116
223600
44350
72520
2000
456500
35275
44565
22305
35550
68295
35870
16599
25125
44800
33100
53315
68900
44400
2000
30250
2000
29215
21080
42520
48500
2000
16970
40290
23710
16910
20495
38670
2000
25380
22100
36900
64915
2000
120900
78775
22240
13420
2000
29610
42150
25799
2000
2692
25995
57000
26780
31750
25880
2000
28610
19210
2000
21610
103200
62495
26195
15685
2423
22349
2000
29430
50200
40250
46200
61095
21620
44190
16349
45365
22455
2000
39070
12345
42770
33130
2000
22305
36950
19340
28365
120440
31335
23900
34595
2230
31830
23340
30675
21899
27050
24010
61061
52030
2104
43395
18299
26145
2773
224650
145740
26819
36625
51970
66450
25215
25520
2715
51450
64440
2148
42555
23400
38730
31220
33095
26940
44455
53035
19030
51150
14699
4661
2000
31695
31300
12495
28225
53800
39900
38505
24150
52950
31300
24340
114200
21850
29990
294025
15995
21970
46790
129900
27375
34185
82965
295850
40570
16479
36175
62100
45490
44710
26620
255000
36080
37195
42790
30375
159200
22680
31749
2305
28030
40065
50150
23690
135200
28890
42145
53695
2000
25495
20040
303300
25249
113700
216200
65560
33600
19995
35105
17400
29510
31200
43850
20195
22315
33390
68160
15799
35290
39685
46110
40200
20199
60450
198195
35440
81000
103400
31000
48550
73050
24050
84950
43210
37800
49620
42610
17960
29400
14945
43995
42080
21150
230900
16789
40755
23750
17795
47700
38500
33795
267000
26460
41200
98300
37505
16580
33300
28495
21140
128300
2141
34460
2000
36760
29815
15920
36030
63215
24075
22795
33495
18549
45020
83450
68905
2547
2000
42600
2000
66347
50200
31660
77200
31375
470350
21995
15395
31375
88900
18085
19665
27060
2000
32320
15495
37030
32960
32660
21900
38050
2000
38990
23995
2000
39970
18320
35420
18550
19785
2836
2000
44080
64320
41125
136750
15943
2084
24450
27495
46950
74600
23340
313088
20275
46845
25105
16699
40950
18500
35375
38995
28110
20105
32855
34730
28570
2041
14435
44515
31630
18349
14930
12340
21700
2000
31075
48360
40155
43995
49250
26595
38795
29775
36505
38000
61600
27655
203295
40815
223970
86877
30335
221990
44390
39270
32730
25330
76875
52670
2283
41590
24230
2568
31625
19215
26800
37600
21295
21195
26960
242990
21599
19595
27350
16120
77900
31095
29465
184105
62860
20990
31800
2000
45560
32995
2000
33250
62100
2322
27665
53400
44150
4107
62900
2170
31320
26030
4059
33600
43940
45155
26430
31560
20195
41200
34515
320580
16775
32890
22995
37050
32750
22155
19795
35895
49485
72800
44950
2000
49300
23080
33950
2000
19990
41145
30910
34495
18740
22495
46680
54240
20499
20760
2000
41650
68300
24845
50485
23035
17099
32650
15015
20750
49800
31490
26220
46050
26780
55305
25510
45150
46995
19565
26710
53704
18710
28030
34875
20035
19390
14489
42600
59900
22075
23420
23300
38795
31695
23840
35600
145500
28025
34670
2000
28155
33570
2000
26195
47270
40900
17560
33250
83000
209500
54800
45265
31630
37445
15890
50450
21300
26000
29535
42400
35390
31395
21410
26195
54300
41550
2000
37900
2000
20455
27700
32395
51230
20375
25895
26875
25965
27990
58000
15995
184900
50520
39275
36580
2000
48936
25200
27480
4671
32820
64685
2000
53270
34470
31205
31900
23595
33300
33525
35000
3156
23725
2000
58150
151100
31010
25960
25875
16210
25985
69785
21415
27385
38165
2000
2000
30155
2000
39900
22900
31645
28447
34350
22300
21695
26695
2000
32340
28695
27380
35010
206000
17545
65195
25095
2000
24690
78820
92495
15670
27230
35920
24240
20635
3269
56100
2000
2000
19299
27055
2000
34910
79570
16999
24070
62980
16570
2000
31940
42045
19195
44050
45990
2000
23605
39270
31510
45350
33000
19620
104500
2000
19995
47000
33505
31035
2000
43765
54200
31640
2000
283900
70600
20990
35320
34320
52455
46080
44050
43230
22490
43760
27980
37140
2098
20990
2000
15480
39280
31250
46150
41500
47975
33260
56580
21820
24430
37700
48500
166100
47950
22400
95500
52055
29480
13030
26725
31540
21340
2905
37680
26700
22700
48840
2000
28300
4827
17380
280400
35190
39890
57900
30340
24395
3552
82500
22600
17895
44095
26130
2462
46030
30895
2000
29955
51800
2012
26245
22095
13280
36395
30995
70900
65350
17549
2512
17920
28195
23950
67395
34250
26855
2000
20995
41820
29715
35080
37855
30230
29280
16250
22395
3059
29990
26530
2290
47690
27490
25395
28190
41310
29510
20440
15650
20370
20195
2000
2000
45795
23465
20525
26920
19720
54750
116500
29980
20595
77045
26970
30780
2000
60100
41670
34290
13540
47345
59150
85935
44400
51300
16210
2000
3433
39580
3269
24340
2816
31950
38495
43900
35200
34495
2000
58400
31335
32120
24945
21210
22900
27330
43010
23280
17099
61900
41150
39650
35950
17570
36400
30820
16270
2000
28570
223295
47605
51000
31680
17845
34700
2000
83300
21815
23040
29200
36400
26480
39995
16995
26255
50450
2000
17580
49950
37080
39780
25995
2079
31540
41700
45975
42395
35000
27095
191900
68600
2000
91000
28895
34875
10895
87895
2000
34095
30350
22225
21500
40700
57330
27960
25840
32850
111900
41715
40070
28960
23120
29600
2098
36400
34525
3465
26850
29450
36995
430450
60395
36915
31445
48650
23240
22970
23245
22799
25565
57995
30040
2000
62590
16395
16375
20400
30735
17995
33600
226850
45255
24200
2088
39100
26905
34865
19985
2000
26280
2000
49300
296295
2000
2000
31790
56150
2286
41250
2045
22995
20720
35770
56950
49150
32600
29010
46980
187900
22405
23600
2000
61350
44920
85845
27795
23270
44990
2000
25995
26880
37115
45250
16995
22940
41135
28279
67250
30620
39300
22999
19495
19855
23985
303700
44540
16300
81470
46635
40300
20145
32760
67000
27295
14100
44450
29880
38100
32170
36800
2000
39540
49625
27799
2000
38950
2000
24545
22895
33560
56555
38695
17745
38100
28700
38670
38000
24510
26540
2060
33740
23995
22705
3101
2000
33500
29995
28650
26310
31370
47345
50750
23610
15645
15600
200054
34365
44650
21590
23999
46050
34490
19720
36625
107800
2000
40750
202000
3211
25550
69900
29055
23995
43700
36115
31945
2000
23975
69650
209500
43600
25470
26665
58185
36600
43490
4439
26125
2379
33800
2107
30750
31995
26830
2000
33550
23945
25830
36475
42200
19700
34905
26420
41850
22630
2996
75300
31330
13895
23650
26660
45345
85050
6008
42050
33035
22265
24780
48200
86965
2000
26500
56555
50215
132995
16999
16450
89275
31575
2000
23690
160300
2288
2000
25710
47445
66025
38850
30845
17730
2000
35500
83995
108900
25870
32085
35950
2000
23495
53775
18290
38650
4784
87800
2000
29985
22500
28570
2000
54300
34870
2000
20165
21220
60450
2000
3220
23490
34200
69450
22895
2000
35570
20555
27990
3282
26095
20435
40685
31365
26695
2000
2000
44050
29850
46980
212800
27650
15949
2000
24595
26840
32800
2000
2000
126100
51650
57370
20780
143250
2377
48750
26640
48100
38395
29099
58925
21345
32490
18155
23125
23890
248000
3223
61900
15895
2891
42425
2000
33735
34840
2000
66300
29230
19949
2000
39720
2332
32550
23199
16999
27995
20195
19060
35750
26950
37500
2000
32765
30825
20250
164700
41450
26595
2000
24800
33725
27295
55010
13699
38545
75700
55900
15299
26725
28600
34800
2000
19105
75000
40400
30495
16065
45845
45155
2000
21440
215500
2000
2000
2580
2000
119900
16830
31490
22940
2000
38620
43585
34185
79500
2000
2922
34295
25190
40650
49165
45650
107995
28485
51250
41730
48700
47700
130400
36300
35590
19515
78550
2000
198973
23845
28985
2000
46280
23965
24700
23125
239340
12115
36650
2148
20310
14895
23660
38600
2000
30935
36990
14335
1382750
36705
32090
47880
26795
256650
56100
34400
34975
23175
29395
34165
31215
42550
36000
33890
48300
450000
2000
26230
29185
44660
287650
21499
32480
2000
16975
41340
20250
31735
88900
26960
17755
22930
32895
34530
15745
40900
24370
34300
64550
25170
27850
2000
20395
16489
32450
14155
16690
24795
27730
41560
42985
25960
36815
26999
94000
143860
2000
18995
65690
32700
32370
36200
20025
21599
23370
25795
48150
30550
26840
24400
17799
2000
80000
30975
30775
31200
21495
42650
49020
45840
35705
80600
57800
91200
38670
11255
35450
2000
2000
217000
50050
32720
29860
2000
38120
15589
55915
3764
131400
2000
26420
15495
23495
2488
35450
23000
25090
83495
35245
2000
28060
40095
41310
24940
28395
65650
33150
20810
45295
2000
2000
14545
64855
40295
25645
63500
35930
195200
31460
39580
2563
25095
29895
27995
26470
15599
26965
22595
34870
24270
63060
26105
18780
30750
29460
31485
29295
26750
67600
52750
30420
14939
35550
24080
2066
35780
38250
24155
45800
24335
30775
46010
25850
31625
33975
2000
84070
20250
3137
63600
32580
25345
59200
21120
2207
75000
17099
100100
25425
29155
35845
379050
24185
35790
3427
28250
18290
25830
69400
23750
23575
2000
30380
36700
2000
39180
44080
5844
32380
26940
17845
36000
34950
35725
2000
22495
2000
378200
54990
26030
2000
47870
25030
53500
23090
33330
52000
20250
2000
44300
29790
30030
275000
72500
62295
61115
52000
19690
36490
43290
33450
51145
2000
31930
24145
37190
26710
4701
37900
24365
29235
17670
83300
33810
20095
47650
33210
29695
28875
48000
34675
39380
284976
24395
32475
64395
22345
28525
29870
38890
90500
24995
35190
2000
42760
14099
33065
15560
65215
37995
13990
23945
22400
48995
37730
42405
60695
56260
59475
51505
2384
44400
29745
11785
42800
20080
25125
22095
32350
4078
18460
65225
26505
30235
19050
160300
58285
41800
30500
22295
95895
2373
18495
29395
27600
49050
2000
28580
40650
33350
38325
21970
25540
31495
36150
16890
24540
2000
2000
2000
41720
28480
52895
56900
2000
136400
28395
38175
24995
19695
33950
35565
21995
26040
359990
2000
63785
2301
43590
29460
70950
39255
19835
26790
32700
19865
60600
24270
43950
52815
33780
26375
18290
74800
11965
33760
35665
33170
26200
97250
48100
17990
24580
36550
26100
17530
2000
63130
45500
37055
25555
25765
15049
480000
22890
36050
21600
116200
29750
32995
5895
46950
29295
2920
17270
21240
2000
182500
24275
62950
315888
23650
2000
141495
33180
33930
20390
42770
38260
16215
17495
82895
31390
38350
25795
35520
2000
23995
25145
46570
44045
23530
44900
21175
2267
2000
20325
218310
29545
20095
2000
20095
15449
21315
31385
34750
17300
31185
2000
103900
131300
27390
24195
24515
33430
39850
22500
22900
33365
31370
169050
21855
2896
23070
38995
26955
25730
42390
27600
79980
36070
224585
32295
24950
31150
30665
76650
22745
35640
15099
2000
45385
20160
89500
32655
33695
21810
35830
37080
41800
27295
27505
35080
32475
2000
57200
26750
2000
2000
20490
35800
2209
2498
25260
40020
39290
35680
43935
39250
3138
38160
35700
39600
41800
26405
28299
2348
4715
35895
12995
26795
47330
30160
2000
31300
247900
2000
97395
50835
24040
45560
21800
20820
24685
83000
23150
32370
2000
2000
37995
30775
20990
41820
23775
19195
19120
141450
28575
33075
29120
41150
68800
15195
2000
20295
37140
35800
30365
26795
26255
84500
42400
26150
2207
48300
3442
16095
2000
41800
27475
54625
25380
38290
26295
43950
3701
2000
41020
32300
17495
19960
21950
31290
72520
50640
2000
2000
2000
13839
28500
29895
29370
24095
18360
21899
45560
30780
22300
2000
24140
410000
41450
2000
2000
52150
22695
33590
59195
19980
2762
53840
29900
31390
67200
65900
39185
20995
2000
2996
2130
61300
25990
43050
14165
20540
2444
128400
84500
29990
19499
41750
36050
43150
81855
33570
34040
267000
28725
3199
14949
35255
34710
40845
40275
2000
29290
27670
30115
76100
15299
46800
22485
46135
39300
26150
13299
31495
29730
22445
35850
41350
38615
92400
212800
329990
23650
2000
27970
38110
32480
31415
150694
29640
76970
57650
22550
2000
19690
166900
2320
45675
61770
27645
51315
33925
19440
25949
21100
23590
39950
47390
54540
48250
150465
20265
26950
2000
23280
222300
39375
18120
35705
79400
27775
31625
25900
53775
22450
2000
213295
28785
35950
41715
16495
40250
36410
31875
120440
22070
42400
24200
5739
52595
33450
35495
49740
31975
36700
24515
30935
280400
20075
313088
45845
30600
2000
44120
21985
54990
22899
3265
23165
149995
42145
34750
31070
61480
27300
20955
23725
20065
30995
2046
21400
63645
24305
40900
33055
38120
28845
41400
46410
28120
16699
22650
32887
20275
5860
31450
26995
2667
69740
53850
29985
24899
25345
87465
19385
35085
2668
47310
39505
196500
2996
18825
49705
39660
25545
30330
30250
33635
3065
31670
2789
20995
37340
32150
34465
38370
2308
28105
36645
32395
2000
138195
2000
33060
19349
71600
37300
23030
40010
31860
88850
19505
2000
36230
37070
60685
25635
34340
44900
15699
21700
19135
37370
51845
30995
2000
28400
26590
2000
2000
26170
18499
92345
2078
39460
23865
44520
2000
47800
2063
27045
15845
60335
199600
30330
15950
54000
24070
9299
26997
30400
27395
2000
42380
36255
40635
8548
2689
36850
37970
28550
40580
32275
206000
36159
27035
24395
2697
22899
37695
28195
2000
32995
2000
97460
28815
33230
29205
23645
21450
2000
21650
2000
2000
2000
24350
27000
30395
2064
32760
23215
31120
2468
34790
45705
30755
32955
41135
18199
38855
34995
14499
22595
38100
23495
52970
47050
17095
25145
55400
87252
2000
336400
27710
38900
14499
94995
41700
32905
42075
48300
26255
3011
38755
30765
38900
2124
25565
24595
3654
19690
45860
53495
15535
28700
2000
36595
22345
36975
61300
2000
2117
19495
55500
42030
47155
39850
18790
2430
26845
37720
34750
44100
37380
2000
18835
16110
2000
37610
3357
84325
48550
36485
2144
3665
25400
45025
4584
2799
16975
28560
16100
69100
27920
2000
14040
33095
27295
40950
33540
24495
22095
17285
42890
63000
286750
35310
36050
32095
2000
3086
28105
2000
2000
28699
28050
19600
25595
160900
209990
25585
94400
35885
2407
82800
2000
35245
30610
39780
2000
2494
4623
23930
2691
23595
39310
27845
49460
32905
28620
27745
34020
28100
32670
34350
19120
44050
60700
3049
25095
71400
21750
99600
42400
17280
20965
34440
35495
2000
2000
16790
23275
2000
41995
97200
2000
23800
260000
18000
3583
34870
2000
25997
2000
43995
18425
28800
195895
23425
23365
64805
31640
40730
29235
18730
23539
102200
22545
15670
61400
28810
2000
205840
25770
74135
98872
39485
26915
28595
28115
32550
26590
52500
29820
51150
20645
47885
27065
41160
2000
39480
43130
26380
37855
43950
34635
27395
492000
2000
19960
26840
2653
184200
42735
38120
33770
16145
17595
22120
25375
27225
20535
34640
36900
31900
23335
2000
36100
33810
43150
2000
30145
39510
2872
23245
30495
36195
36150
26695
29240
24120
41920
29310
2000
35930
87400
2000
2000
2553
35080
29350
20820
35590
15365
111510
15670
25745
23399
56400
191900
65250
77295
47175
33160
13799
35065
35010
20960
38465
92400
46000
138695
48840
30595
25795
38150
32000
14895
2000
61250
28120
3051
39085
90900
34375
2000
24330
23300
26440
29220
26695
21600
29275
37245
48100
24840
19055
39570
32390
495000
26299
22510
191900
18350
52835
57700
22940
32300
42000
27580
31055
62850
29300
26310
21145
26460
37200
26320
29925
29750
31195
33100
43360
45500
109900
37535
14610
63600
20395
2000
36100
37435
29089
32650
68785
3542
52900
2000
25805
57600
27990
24099
41365
92000
32000
23900
43525
70145
51600
28630
38215
46925
55050
24195
26700
2000
2000
50850
23650
76050
2000
27430
33400
12840
44960
34780
17530
309900
3034
23995
29780
36280
34640
32350
2000
25949
24080
2000
3696
30230
32510
18675
27880
143400
2000
33050
72970
25890
27900
30945
2000
61085
33340
70750
2000
15660
75010
55150
39510
84440
26790
42220
36600
29520
64245
44540
2000
41900
49560
53475
14230
26695
137000
42700
26525
19790
25995
29510
170829
43850
41635
24299
38555
2000
38950
27520
2000
40320
26905
28415
2000
3941
15440
16905
34975
26465
58800
24700
85200
28420
21330
2135
49025
38455
45490
41000
25979
51790
56200
2000
169900
29800
2169
19275
17200
57730
39240
27100
41870
3219
102930
2774
48250
32950
47640
16290
2000
49650
43750
111350
25499
23995
38480
20795
12715
27425
53230
39150
30890
27995
57230
31320
16195
21955
2000
41750
27305
60705
16495
43370
21474
25790
24895
2000
27995
66000
40535
2281
31570
20790
42195
62200
31190
17845
17849
33200
38335
42935
2000
31980
95895
25105
182700
354000
36535
20935
21995
42300
2000
20695
31790
24395
39500
27980
18000
34850
27950
54230
67395
63375
57000
27999
14745
23330
24700
41000
57475
30210
34145
40675
78295
49470
22885
59600
2000
30930
62295
26600
37370
24195
31950
48150
40570
35500
122600
56225
30060
163000
21065
23670
24165
21135
209600
17140
26495
28070
59400
41995
38270
34205
27695
30015
25425
43710
41295
25595
14900
46050
29215
24000
27980
28200
29215
28395
14430
63250
23655
31790
26280
25350
27570
37065
2000
53200
48250
42725
22280
43780
18695
43300
15785
23175
44399
43340
21095
2488
2000
36150
33395
38600
89400
24975
21049
82900
33390
21665
44990
19560
27995
14975
33850
441600
30995
130000
32990
30695
27170
18780
26340
18085
149700
2000
52700
13995
42300
294900
16000
36840
33950
35000
38955
145500
32670
35870
63160
2356
78995
36295
29485
23299
20960
62070
47250
52100
44850
2197
38115
36790
39160
28195
46400
26240
248500
2000
24949
27400
52155
50450
28415
24850
2000
30405
25699
26300
24965
30245
74000
259900
6294
39490
28850
2000
2269
2459
132495
26370
28345
70220
25040
42425
29065
40830
3360
229000
26850
30495
30695
2000
2550
47070
15145
38125
63600
33290
37280
66770
62000
21920
28370
21935
43240
27230
32995
57300
62900
44925
16545
59400
50300
24910
51100
96200
2000
45700
28805
29740
44150
32150
3047
25790
35755
49105
433550
18995
182700
40195
2000
20390
30140
68750
57500
15570
15799
2000
20590
27995
110650
25205
2000
36825
24735
41150
79900
16989
19885
170545
37115
24320
17680
34995
30465
2000
22040
82695
26525
34040
28575
34095
23330
37000
30120
33540
15199
2000
29385
26280
17849
41850
62310
56570
2211
47900
42555
33495
191300
2608
2000
25495
16695
2691
201213
60800
2539
2554
24195
38020
26280
27390
22349
21950
25950
23360
29895
335600
51525
2000
24140
2590
51650
137995
20755
51300
78695
2000
73200
38000
28820
26995
38400
36100
37150
2000
30010
37130
22695
31750
16570
2000
43260
20000
20405
40830
26150
99200
217550
219900
2774
48700
34490
10775
18995
25495
2000
45535
2000
40495
22905
25895
2221
26295
31810
23595
20475
22935
75500
37550
173079
2000
16820
2000
21495
41700
27875
22777
67050
3928
32395
28950
2000
49700
25995
25865
13680
165627
46310
46170
2000
26685
2000
20899
38850
32960
28530
27060
37980
23690
2655
36000
30535
39455
32085
20100
13990
25135
62685
47625
28560
24025
18805
26595
41225
41820
2350
26985
27520
28495
136750
295000
35200
27225
19999
4651
34000
41300
44595
52470
2038
102100
55110
30280
33095
31920
39650
42370
2000
34020
257412
14299
162900
36980
219990
19135
2000
2000
45800
2912
28700
18965
29695
69900
18395
33065
20715
42600
2000
1500000
33330
2000
20140
57700
34010
47900
14299
35700
43030
35850
22185
24155
49200
38015
105300
2961
29645
36925
14199
28595
38085
22330
16120
40700
26830
20825
16495
29030
22599
49800
23255
64600
72320
16599
28515
2000
17349
40000
30895
52400
23640
15430
31175
41705
106700
28515
2000
136900
93600
27970
2282
26990
16870
82700
33720
46045
34485
2000
40065
45460
54650
2000
3025
16535
39500
2000
34340
2000
20095
25830
18195
38600
26495
46120
24830
43950
4976
28615
25725
58395
139900
29220
2000
51900
32540
2000
32270
16760
38295
39080
58395
2000
24195
37450
25210
21590
63600
50450
38070
2000
39750
32645
32190
66700
38700
2000
22001
35950
16780
32700
54950
48145
41150
38725
40810
173500
49850
37650
15199
19925
2000
2934
31550
20210
33180
18550
47305
32395
94600
24390
33570
37130
37810
34815
3350
33700
46675
27380
2000
2000
21080
39435
3033
14249
